request_url,final_url,label,pred_label,final_prob,url_prob,fusion_prob,decision
https://q-r.to/bfXxns,https://q-r.to/bfXxns,1,1,0.99576618373394,0.9996134638786316,0.9910639524459839,both-strong
https://tinyurl.com/2jsm6xb5,https://tinyurl.com/app/nospam/tinyurl.com/2jsm6xb5,1,1,0.9904521733522414,0.9968184232711792,0.9826712012290955,both-strong
http://dfgytrew22.wixsite.com/webskyy,https://dfgytrew22.wixsite.com/webskyy,1,1,0.999706682562828,0.9999971389770508,0.9993516802787781,both-strong
https://sites.google.com/view/kifdgfgdjhkjldlkj/home?authuser=6,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fview%2Fkifdgfgdjhkjldlkj%2Fhome%3Fauthuser%3D6&dsh=S406305489%3A1759140403159739&followup=https%3A%2F%2Fsites.google.com%2Fview%2Fkifdgfgdjhkjldlkj%2Fhome%3Fauthuser%3D6&ifkv=AfYwgwWZNm9RJddPWuMHMArHjpF-eGUkIGI1ImWeJYK17wYF1PX6__vYilZ47a6We88GI8g8gMGfkg&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin,1,1,0.9980334341526031,0.9999592304229736,0.9961076378822327,both-strong
http://dev-okjfhg.pantheonsite.io/,http://dev-okjfhg.pantheonsite.io/,1,1,0.965078243613243,0.999985933303833,0.9224132895469666,both-strong
https://tinyurl.com/275p6ch4,https://tinyurl.com/app/nospam/tinyurl.com/275p6ch4,1,1,0.9921733528375625,0.9947794675827026,0.9889881014823914,both-strong
https://did.li/4MLKDJDwebappsClienT?pZVS2KirQcqg2XvGoIxY0EAYbWt,https://did.li/secure/,1,1,0.9892856776714325,0.9999945163726807,0.9785768389701843,both-strong
http://dana-page-aktivasi-saldo.github.io/,https://dana-page-aktivasi-saldo.github.io/,1,1,0.9991602301597595,0.9988415837287903,0.9994788765907288,both-strong
https://q-r.to/dgtespana,https://q-r.to/dgtespana,1,1,0.9821116626262665,0.9983811378479004,0.9622267484664917,both-strong
http://bafybeicedalcolwlvq7fjhtcvzj3vivz4pdfd7b3cgr4gm55mafkj7geua.ipfs.dweb.link/,https://bafybeicedalcolwlvq7fjhtcvzj3vivz4pdfd7b3cgr4gm55mafkj7geua.ipfs.dweb.link/,1,1,0.9997477024793624,0.9999889135360718,0.9994528889656067,both-strong
http://talha6368.github.io/netflix-clone,https://talha6368.github.io/netflix-clone/,1,1,0.9997514933347702,1.0,0.999447762966156,both-strong
